symbol|date|dividends
CRSLF|2020-12-31|0.29345726
CRSLF|2021-12-31|0.29906024
CRSLF|2022-12-31|0.31770238
CRSLF|2023-12-31|0.3875968899999999
CRSLF|2024-12-31|0.46384548
TFINP|2020-12-31|1.445
TFINP|2021-12-31|1.78
TFINP|2022-12-31|1.78
TFINP|2023-12-31|1.78
TFINP|2024-12-31|1.78
YKLTF|2011-12-31|0.036123846
YKLTF|2012-12-31|0.037765842
YKLTF|2013-12-31|0.077173676
YKLTF|2014-12-31|0.080457661
YKLTF|2015-12-31|0.09030962
YKLTF|2016-12-31|0.101803571
YKLTF|2017-12-31|0.108371541
YKLTF|2018-12-31|0.121507483
YKLTF|2019-12-31|0.154347354
YKLTF|2020-12-31|0.160915324
YKLTF|2021-12-31|0.20360714
YKLTF|2022-12-31|0.26600288
YKLTF|2023-12-31|0.32839862
YKLTF|2024-12-31|0.39407833
BEPJ|2024-12-31|1.082
BEPJ|2025-12-31|0.453
BRENF|2020-12-31|0.96960724
BRENF|2021-12-31|0.96960724
BRENF|2022-12-31|0.96960724
BRENF|2023-12-31|0.96960724
BRENF|2024-12-31|0.96960724
BRENF|2025-12-31|0.24240181
BEP-PA|2020-12-31|0.900525
BEP-PA|2021-12-31|1.3125
BEP-PA|2022-12-31|1.3125
BEP-PA|2023-12-31|1.3125
BEP-PA|2024-12-31|1.3125
BEP-PA|2025-12-31|0.328125
BEPI|2022-12-31|0.782
BEPI|2023-12-31|1.22
BEPI|2024-12-31|1.22
BEPI|2025-12-31|0.305
BEPH|2021-12-31|0.626
BEPH|2022-12-31|0.578
BEPH|2023-12-31|1.156
BEPH|2024-12-31|1.156
BEPH|2025-12-31|0.289
LARAX|2019-12-31|0.137
LARAX|2020-12-31|0.645
LARAX|2021-12-31|0.672
LARAX|2022-12-31|0.281
LARAX|2023-12-31|0.659
LARAX|2024-12-31|0.813
LARAX|2025-12-31|0.064
GMBLP|2021-12-31|0.12
GMBLP|2022-12-31|0.96
GMBLP|2023-12-31|0.88
FGBIP|2021-12-31|1.003
FGBIP|2022-12-31|1.688
FGBIP|2023-12-31|1.688
FGBIP|2024-12-31|1.688
OFSSH|2022-12-31|1.247
OFSSH|2023-12-31|1.236
OFSSH|2024-12-31|1.236
OFSSH|2025-12-31|0.309
CNVEF|2023-12-31|0.113574505
CNVEF|2024-12-31|0.45429802
NMFCZ|2024-12-31|1.548
NMFCZ|2025-12-31|0.516
LENDX|2017-12-31|1.11
BSTT|2023-12-31|0.3333
BSTT|2024-12-31|0.661
CPRDX|2021-12-31|0.421
CPRDX|2022-12-31|0.253
CPRDX|2023-12-31|0.63
CPRDX|2024-12-31|0.764
CPRDX|2025-12-31|0.064
FGN|2024-12-31|1.546
SPMA|2025-12-31|0.167
JPM-PM|2021-12-31|0.355825
JPM-PM|2022-12-31|1.05
JPM-PM|2023-12-31|1.05
JPM-PM|2024-12-31|1.05
JPM-PM|2025-12-31|0.2625
JPM-PL|2021-12-31|0.613475
JPM-PL|2022-12-31|1.1563
JPM-PL|2023-12-31|1.1563
JPM-PL|2024-12-31|1.1563
JPM-PL|2025-12-31|0.289075
JPM-PK|2021-12-31|0.802575
JPM-PK|2022-12-31|1.1375
JPM-PK|2023-12-31|1.1375
JPM-PK|2024-12-31|1.1375
JPM-PK|2025-12-31|0.284375
JPM-PJ|2020-12-31|1.266675
JPM-PJ|2021-12-31|1.1875
JPM-PJ|2022-12-31|1.1875
JPM-PJ|2023-12-31|1.1875
JPM-PJ|2024-12-31|1.1875
JPM-PJ|2025-12-31|0.296875
AMJB|2024-12-31|0.892
SCHW-PJ|2021-12-31|0.7455
SCHW-PJ|2022-12-31|0.83475
SCHW-PJ|2023-12-31|1.113
SCHW-PJ|2024-12-31|1.113
SCHW-PJ|2025-12-31|0.27825
IMPPP|2021-12-31|0.164
IMPPP|2022-12-31|2.188
IMPPP|2023-12-31|2.188
IMPPP|2024-12-31|1.641
GREEL|2022-12-31|1.593
GREEL|2023-12-31|2.124
GREEL|2024-12-31|2.124
GREEL|2025-12-31|0.531
ATCO-PH|2016-12-31|0.432031
ATCO-PH|2017-12-31|1.968752
ATCO-PH|2018-12-31|1.968752
ATCO-PH|2019-12-31|1.968752
ATCO-PH|2020-12-31|1.968752
ATCO-PH|2021-12-31|1.968752
ATCO-PH|2022-12-31|1.968752
ATCO-PH|2023-12-31|1.968752
ATCO-PH|2024-12-31|1.968752
ATCO-PH|2025-12-31|0.492188
ATCO-PD|2013-12-31|1.750105
ATCO-PD|2014-12-31|1.9875
ATCO-PD|2015-12-31|1.9875
ATCO-PD|2016-12-31|1.9875
ATCO-PD|2017-12-31|1.9875
ATCO-PD|2018-12-31|1.9875
ATCO-PD|2019-12-31|1.9875
ATCO-PD|2020-12-31|1.9875
ATCO-PD|2021-12-31|1.9875
ATCO-PD|2022-12-31|1.9875
ATCO-PD|2023-12-31|1.9875
ATCO-PD|2024-12-31|1.9875
ATCO-PD|2025-12-31|0.496875
ATCOL|2021-12-31|0.89
ATCOL|2022-12-31|1.78
ATCOL|2023-12-31|1.78
ATCOL|2024-12-31|0.89
ATCOL|2025-12-31|0.445
HFRO-PA|2020-12-31|1.343638
HFRO-PA|2021-12-31|1.3436
HFRO-PA|2022-12-31|1.343638
HFRO-PA|2023-12-31|1.343752
HFRO-PA|2024-12-31|1.343714
CNROX|2020-12-31|0.224
CNROX|2021-12-31|1.332
CNROX|2022-12-31|0.41
CNROX|2023-12-31|1.584
CNROX|2024-12-31|1.625
EICC|2024-12-31|1.169
EICC|2025-12-31|0.334
EICA|2022-12-31|1.248
EICA|2023-12-31|1.248
EICA|2024-12-31|1.248
EICA|2025-12-31|0.208
ARBKL|2022-12-31|1.641
ARBKL|2023-12-31|2.188
ARBKL|2024-12-31|2.188
ARBKL|2025-12-31|0.547
FTRSF|2019-12-31|0.7744532
FTRSF|2020-12-31|0.7744532
FTRSF|2021-12-31|0.7744532
FTRSF|2022-12-31|0.7744532
FTRSF|2023-12-31|0.85069957
FTRSF|2024-12-31|1.07943868
FORFF|2019-12-31|0.21599324
FORFF|2020-12-31|0.86397296
FORFF|2021-12-31|0.86397296
FORFF|2022-12-31|0.86397296
FORFF|2023-12-31|0.86397296
FORFF|2024-12-31|0.86397296
DBRG-PJ|2017-12-31|0.55911
DBRG-PJ|2018-12-31|1.335939
DBRG-PJ|2019-12-31|1.781252
DBRG-PJ|2020-12-31|1.781252
DBRG-PJ|2021-12-31|2.226565
DBRG-PJ|2022-12-31|1.781252
DBRG-PJ|2023-12-31|2.226565
DBRG-PJ|2024-12-31|1.781252
DBRG-PJ|2025-12-31|0.445313
DBRG-PI|2017-12-31|1.0923500000000002
DBRG-PI|2018-12-31|1.3406250000000002
DBRG-PI|2019-12-31|1.7875
DBRG-PI|2020-12-31|1.7875
DBRG-PI|2021-12-31|2.234375
DBRG-PI|2022-12-31|1.7875
DBRG-PI|2023-12-31|2.234375
DBRG-PI|2024-12-31|1.7875
DBRG-PI|2025-12-31|0.446875
DBRG-PH|2015-12-31|1.3458
DBRG-PH|2016-12-31|1.7812
DBRG-PH|2017-12-31|1.781226
DBRG-PH|2018-12-31|1.335939
DBRG-PH|2019-12-31|1.781252
DBRG-PH|2020-12-31|1.781252
DBRG-PH|2021-12-31|2.226565
DBRG-PH|2022-12-31|1.781252
DBRG-PH|2023-12-31|2.226565
DBRG-PH|2024-12-31|1.781252
DBRG-PH|2025-12-31|0.445313
ICRP|2024-12-31|0.6252
ICRP|2025-12-31|0.1042
GPMT-PA|2021-12-31|0.15096
GPMT-PA|2022-12-31|1.75
GPMT-PA|2023-12-31|1.75
GPMT-PA|2024-12-31|1.75
GEGGL|2022-12-31|0.911
GEGGL|2023-12-31|1.812
GEGGL|2024-12-31|1.812
PDPA|2025-12-31|0.239
LUXHP|2023-12-31|0.587
LUXHP|2024-12-31|3.252
LUXHP|2025-12-31|0.271
BYCBF|2014-12-31|16.356
BYCBF|2015-12-31|16.343
BYCBF|2016-12-31|0.0
BYCBF|2017-12-31|15.362
BYCBF|2018-12-31|21.302
BYCBF|2019-12-31|24.301
BYCBF|2020-12-31|26.724
BYCBF|2021-12-31|24.972
BYCBF|2022-12-31|30.488
BYCBF|2023-12-31|30.189
BYCBF|2024-12-31|34.142
FCREX|2019-12-31|0.723
FCREX|2020-12-31|0.716
FCREX|2021-12-31|0.716
FCREX|2022-12-31|0.36
FCREX|2023-12-31|0.734
FCREX|2024-12-31|0.995
FCREX|2025-12-31|0.101
PFFLX|2019-12-31|0.886
PFFLX|2020-12-31|0.715
PFFLX|2021-12-31|0.737
PFFLX|2022-12-31|0.971
PFFLX|2023-12-31|0.8109999999999999
PFFLX|2024-12-31|0.637
PFFLX|2025-12-31|0.058
TRINL|2022-12-31|0.876
TRINL|2023-12-31|1.752
TRINL|2024-12-31|1.752
TRINZ|2024-12-31|1.476
TRINI|2024-12-31|0.88
TPGXL|2024-12-31|1.355
LIANY|2024-12-31|4.8
CLOEU|2025-12-31|12.449893
BTSGU|2024-12-31|1.688
BTSGU|2025-12-31|0.844
APOS|2024-12-31|1.431
MDV-PA|2022-12-31|1.843752
MDV-PA|2023-12-31|1.843752
MDV-PA|2024-12-31|1.843752
MSBIP|2022-12-31|0.689
MSBIP|2023-12-31|1.936
MSBIP|2024-12-31|1.936
NGKSF|2015-12-31|0.174
NGKSF|2016-12-31|0.185
NGKSF|2017-12-31|0.43
NGKSF|2018-12-31|0.595
NGKSF|2019-12-31|0.325
NGKSF|2020-12-31|0.5609999999999999
NGKSF|2021-12-31|0.56
NGKSF|2022-12-31|1.016
NGKSF|2023-12-31|1.066
NGKSF|2024-12-31|1.102
PSA-PG|2017-12-31|0.501493
PSA-PG|2018-12-31|1.262425
PSA-PG|2019-12-31|1.2624
PSA-PG|2020-12-31|1.2624
PSA-PG|2021-12-31|1.2624
PSA-PG|2022-12-31|1.262475
PSA-PG|2023-12-31|1.2625
PSA-PG|2024-12-31|1.2625
PSA-PF|2017-12-31|0.6438
PSA-PF|2018-12-31|1.2876
PSA-PF|2019-12-31|1.2876
PSA-PF|2020-12-31|1.2875
PSA-PF|2021-12-31|1.287575
PSA-PF|2022-12-31|1.287525
PSA-PF|2023-12-31|1.2875
PSA-PF|2024-12-31|1.287525
PSA-PQ|2022-12-31|0.49375
PSA-PQ|2023-12-31|0.9875
PSA-PQ|2024-12-31|0.987525
PSA-PP|2021-12-31|0.541667
PSA-PP|2022-12-31|1.0
PSA-PP|2023-12-31|1.0
PSA-PP|2024-12-31|1.0
PSA-PO|2021-12-31|1.094149
PSA-PO|2022-12-31|0.975
PSA-PO|2023-12-31|0.975
PSA-PO|2024-12-31|0.97495
PSA-PN|2021-12-31|0.726588
PSA-PN|2022-12-31|0.968764
PSA-PN|2023-12-31|0.968752
PSA-PN|2024-12-31|0.968764
PSA-PM|2021-12-31|0.7734129999999999
PSA-PM|2022-12-31|1.031239
PSA-PM|2023-12-31|1.031252
PSA-PM|2024-12-31|1.031239
PSA-PL|2020-12-31|0.6231
PSA-PL|2021-12-31|1.156363
PSA-PL|2022-12-31|1.156289
PSA-PL|2023-12-31|1.156252
PSA-PL|2024-12-31|1.156289
PSA-PS|2022-12-31|0.99365
PSA-PS|2023-12-31|1.025
PSA-PS|2024-12-31|1.02495
PSA-PR|2022-12-31|1.1167
PSA-PR|2023-12-31|1.0
PSA-PR|2024-12-31|1.0
PSA-PJ|2020-12-31|1.32529
PSA-PJ|2021-12-31|1.17515
PSA-PJ|2022-12-31|1.17505
PSA-PJ|2023-12-31|1.175
PSA-PJ|2024-12-31|1.17505
PSA-PI|2021-12-31|0.914088
PSA-PI|2022-12-31|1.2187640000000002
PSA-PI|2023-12-31|1.218752
PSA-PI|2024-12-31|1.2187640000000002
BAFBF|2014-12-31|0.26
BAFBF|2015-12-31|0.0
BAFBF|2016-12-31|0.011
BAFBF|2017-12-31|0.039
BAFBF|2018-12-31|0.034
BAFBF|2019-12-31|0.027
BAFBF|2020-12-31|0.0
BAFBF|2021-12-31|0.062
BAFBF|2022-12-31|0.1159999999999999
BAFBF|2023-12-31|0.129
BAFBF|2024-12-31|0.15
BLFBY|2013-12-31|0.416772
BLFBY|2014-12-31|0.425315
BLFBY|2015-12-31|0.0
BLFBY|2016-12-31|0.02276
BLFBY|2017-12-31|0.078691
BLFBY|2018-12-31|0.108542
BLFBY|2019-12-31|0.134706
BLFBY|2020-12-31|0.0
BLFBY|2021-12-31|0.120487
BLFBY|2022-12-31|0.2282449999999999
BLFBY|2023-12-31|0.265789
BLFBY|2024-12-31|0.304168
CLDT-PA|2021-12-31|0.89713
CLDT-PA|2022-12-31|1.65624
CLDT-PA|2023-12-31|1.65624
CLDT-PA|2024-12-31|1.65624
CNFRZ|2024-12-31|1.21875
INN-PF|2021-12-31|0.440625
INN-PF|2022-12-31|1.468752
INN-PF|2023-12-31|1.468752
INN-PF|2024-12-31|1.468752
INN-PF|2025-12-31|0.367188
OPINL|2020-12-31|0.398
OPINL|2021-12-31|1.592
OPINL|2022-12-31|1.592
OPINL|2023-12-31|1.592
OPINL|2024-12-31|1.592
SHZNF|2014-12-31|0.026
SHZNF|2015-12-31|0.073
SHZNF|2016-12-31|0.052
SHZNF|2017-12-31|0.032
SHZNF|2018-12-31|0.047
SHZNF|2019-12-31|0.103
SHZNF|2020-12-31|0.073
SHZNF|2021-12-31|0.067
SHZNF|2022-12-31|0.093
SHZNF|2023-12-31|0.067
SHZNF|2024-12-31|0.077
JBTM|2008-12-31|0.07
JBTM|2009-12-31|0.28
JBTM|2010-12-31|0.28
JBTM|2011-12-31|0.28
JBTM|2012-12-31|0.28
JBTM|2013-12-31|0.3399999999999999
JBTM|2014-12-31|0.36
JBTM|2015-12-31|0.37
JBTM|2016-12-31|0.4
JBTM|2017-12-31|0.4
JBTM|2018-12-31|0.4
JBTM|2019-12-31|0.4
JBTM|2020-12-31|0.4
JBTM|2021-12-31|0.4
JBTM|2022-12-31|0.4
JBTM|2023-12-31|0.4
JBTM|2024-12-31|0.4
NTTDF|2012-12-31|0.19703917
NTTDF|2013-12-31|0.39407834
NTTDF|2014-12-31|0.39407834
NTTDF|2015-12-31|0.19703917
NTTDF|2016-12-31|0.22987902
NTTDF|2017-12-31|0.2627189
NTTDF|2018-12-31|0.0
NTTDF|2019-12-31|0.0
NTTDF|2020-12-31|0.05911175
NTTDF|2021-12-31|0.062395737
NTTDF|2022-12-31|0.131359447
NTTDF|2023-12-31|0.151063368
NTTDF|2024-12-31|0.157631338
OPP-PB|2022-12-31|0.8906399999999999
OPP-PB|2023-12-31|1.18752
OPP-PB|2024-12-31|1.18752
OPP-PB|2025-12-31|0.29688
OPP-PA|2020-12-31|0.06684
OPP-PA|2021-12-31|1.09376
OPP-PA|2022-12-31|1.09376
OPP-PA|2023-12-31|1.09376
OPP-PA|2024-12-31|1.09376
OPP-PA|2025-12-31|0.27344
OPP-PC|2025-12-31|0.125
CADCX|2017-12-31|0.663
CADCX|2018-12-31|1.393
CADCX|2019-12-31|1.393
CADCX|2020-12-31|1.397
CADCX|2021-12-31|1.393
CADCX|2022-12-31|0.926
CADCX|2023-12-31|1.812
CADCX|2024-12-31|2.045
CADCX|2025-12-31|0.154
NRSAX|2016-12-31|0.202
NRSAX|2017-12-31|1.066
NRSAX|2018-12-31|1.282
NRSAX|2019-12-31|1.405
NRSAX|2020-12-31|1.416
NRSAX|2021-12-31|1.309
NRSAX|2022-12-31|0.95
NRSAX|2023-12-31|1.428
NRSAX|2024-12-31|1.424
NRSAX|2025-12-31|0.118
XELAP|2022-12-31|0.835
DTLAP|2015-12-31|2.25
LBRDP|2020-12-31|0.438
LBRDP|2021-12-31|1.752
LBRDP|2022-12-31|1.752
LBRDP|2023-12-31|1.752
LBRDP|2024-12-31|1.752
FGFPP|2018-12-31|1.583
FGFPP|2019-12-31|2.0
FGFPP|2020-12-31|2.0
FGFPP|2021-12-31|2.0
FGFPP|2022-12-31|2.0
FGFPP|2023-12-31|2.0
FGFPP|2024-12-31|1.0
HTIBP|2022-12-31|1.756509
HTIBP|2023-12-31|1.781252
HTIBP|2024-12-31|1.781252
HTIBP|2025-12-31|0.445313
REXR-PC|2019-12-31|0.394531
REXR-PC|2020-12-31|1.406252
REXR-PC|2021-12-31|1.406252
REXR-PC|2022-12-31|1.406252
REXR-PC|2023-12-31|1.406252
REXR-PC|2024-12-31|1.406252
SPNT-PB|2021-12-31|1.0
SPNT-PB|2022-12-31|2.0
SPNT-PB|2023-12-31|2.0
SPNT-PB|2024-12-31|2.0
SPNT-PB|2025-12-31|0.5
RITM-PD|2021-12-31|0.28194
RITM-PD|2022-12-31|1.75
RITM-PD|2023-12-31|1.75
RITM-PD|2024-12-31|1.75
RITM-PD|2025-12-31|0.4375
RITM-PC|2020-12-31|1.199741
RITM-PC|2021-12-31|1.593752
RITM-PC|2022-12-31|1.593752
RITM-PC|2023-12-31|1.593752
RITM-PC|2024-12-31|1.593752
RITM-PC|2025-12-31|0.398438
RITM-PB|2019-12-31|0.445313
RITM-PB|2020-12-31|1.781252
RITM-PB|2021-12-31|1.781252
RITM-PB|2022-12-31|1.781252
RITM-PB|2023-12-31|1.781252
RITM-PB|2024-12-31|2.02467
RITM-PB|2025-12-31|0.666046
RITM-PA|2019-12-31|0.692708
RITM-PA|2020-12-31|1.875
RITM-PA|2021-12-31|1.875
RITM-PA|2022-12-31|1.875
RITM-PA|2023-12-31|2.34375
RITM-PA|2024-12-31|2.105106
RITM-PA|2025-12-31|0.676396
WHFCL|2023-12-31|0.612
WHFCL|2024-12-31|1.968
PMMBF|2019-12-31|0.21595798
PMMBF|2020-12-31|0.86383192
PMMBF|2021-12-31|0.86383192
PMMBF|2022-12-31|0.86383192
PMMBF|2023-12-31|1.04920318
PMMBF|2024-12-31|1.1109936
PMMBF|2025-12-31|0.2777484
PMBPF|2020-12-31|0.38608
PMBPF|2021-12-31|0.77216
PMBPF|2022-12-31|0.77216
PMBPF|2023-12-31|0.77216
PMBPF|2024-12-31|0.77216
PMBPF|2025-12-31|0.26236728
PBNAF|2021-12-31|0.983
PBNAF|2022-12-31|1.176
PBNAF|2023-12-31|0.908
PBNAF|2024-12-31|1.1909999999999998
BTGRF|2020-12-31|0.0044642864
BTGRF|2021-12-31|0.0092261914
BTGRF|2022-12-31|0.0092261914
BTGRF|2023-12-31|0.0092261914
BTGWF|2014-12-31|0.0122023815
BTGWF|2015-12-31|0.017857146
BTGWF|2016-12-31|0.020238096
BTGWF|2017-12-31|0.004910715
BTGWF|2018-12-31|0.004910715
BTGWF|2019-12-31|0.0
BTGWF|2020-12-31|0.0044642864
BTGWF|2021-12-31|0.0092261914
BTGWF|2022-12-31|0.0092261914
BTGWF|2023-12-31|0.004761905
PPLAF|2022-12-31|0.20154645
PPLAF|2023-12-31|0.8061858
PPLAF|2024-12-31|1.0037205
PPLAF|2025-12-31|0.3003138
VCMIX|2014-12-31|0.31
VCMIX|2015-12-31|1.275
VCMIX|2016-12-31|1.3
VCMIX|2017-12-31|1.265
VCMIX|2018-12-31|1.24
VCMIX|2019-12-31|1.215
VCMIX|2020-12-31|1.085
VCMIX|2021-12-31|1.14
VCMIX|2022-12-31|0.8799999999999999
VCMIX|2023-12-31|1.09
VCMIX|2024-12-31|1.0
VCMIX|2025-12-31|0.25
RC-PE|2021-12-31|1.038194
RC-PE|2022-12-31|1.21875
RC-PE|2023-12-31|1.625
RC-PE|2024-12-31|1.625
RC-PC|2021-12-31|1.562505
RC-PC|2022-12-31|1.5625
RC-PC|2023-12-31|1.5625
RC-PC|2024-12-31|1.5625
RCC|2021-12-31|1.037
RCC|2022-12-31|1.077
RCC|2023-12-31|0.718
RCC|2024-12-31|1.436
RCC|2025-12-31|0.359
RCB|2019-12-31|0.422
RCB|2020-12-31|0.776
RCB|2021-12-31|0.388
RCB|2022-12-31|0.388
RCB|2023-12-31|0.0
RCB|2024-12-31|1.164
MBUMF|2014-12-31|0.1658413
MBUMF|2015-12-31|0.26271889
MBUMF|2016-12-31|0.249582943
MBUMF|2017-12-31|0.098519586
MBUMF|2018-12-31|0.049259793
MBUMF|2019-12-31|0.220027073
MBUMF|2020-12-31|0.220027073
MBUMF|2021-12-31|0.1904711929999999
MBUMF|2022-12-31|0.34481855
MBUMF|2023-12-31|0.098519586
MBUMF|2024-12-31|0.4991659
MSCF|2023-12-31|0.875
MSCF|2024-12-31|0.905
CODI-PC|2020-12-31|1.859374
CODI-PC|2021-12-31|1.968752
CODI-PC|2022-12-31|1.476564
CODI-PC|2023-12-31|1.968752
CODI-PC|2024-12-31|1.968752
CODI-PC|2025-12-31|0.492188
GRBK-PA|2022-12-31|1.4044
GRBK-PA|2023-12-31|1.43752
GRBK-PA|2024-12-31|1.43752
AGNCP|2020-12-31|1.149
AGNCP|2021-12-31|1.532
AGNCP|2022-12-31|1.532
AGNCP|2023-12-31|1.532
AGNCP|2024-12-31|1.532
AGNCO|2019-12-31|0.46
AGNCO|2020-12-31|1.624
AGNCO|2021-12-31|1.624
AGNCO|2022-12-31|1.624
AGNCO|2023-12-31|1.624
AGNCO|2024-12-31|1.851
AGNCL|2022-12-31|0.651
AGNCL|2023-12-31|1.936
AGNCL|2024-12-31|1.936
CUYTF|2014-12-31|1.268
CUYTF|2015-12-31|1.12
CUYTF|2016-12-31|1.257
CUYTF|2017-12-31|1.391
CUYTF|2018-12-31|1.42
CUYTF|2019-12-31|1.431
CUYTF|2020-12-31|1.586
CUYTF|2021-12-31|1.703
CUYTF|2022-12-31|1.08
CUYTF|2023-12-31|1.944
CUYTF|2024-12-31|1.543
GNT-PA|2018-12-31|1.3
GNT-PA|2019-12-31|1.3
GNT-PA|2020-12-31|1.3
GNT-PA|2021-12-31|1.3
GNT-PA|2022-12-31|1.3
GNT-PA|2023-12-31|1.3
GNT-PA|2024-12-31|1.3
EFC-PD|2023-12-31|0.4375
EFC-PD|2024-12-31|1.75
EFC-PC|2023-12-31|2.120319
EFC-PC|2024-12-31|2.156252
EFC-PB|2022-12-31|1.5625
EFC-PB|2023-12-31|1.5625
EFC-PB|2024-12-31|1.5625
EFC-PA|2019-12-31|0.45938
EFC-PA|2020-12-31|1.265625
EFC-PA|2021-12-31|2.109375
EFC-PA|2022-12-31|1.6875
EFC-PA|2023-12-31|1.6875
EFC-PA|2024-12-31|1.907503
ACP-PA|2021-12-31|0.8385400000000001
ACP-PA|2022-12-31|1.3125
ACP-PA|2023-12-31|1.3125
ACP-PA|2024-12-31|1.3125
PEB-PH|2021-12-31|0.665
PEB-PH|2022-12-31|1.425
PEB-PH|2023-12-31|1.425
PEB-PH|2024-12-31|1.425
PEB-PG|2021-12-31|1.07136
PEB-PG|2022-12-31|1.59376
PEB-PG|2023-12-31|1.59376
PEB-PG|2024-12-31|1.59376
CJRCF|2021-12-31|0.031
CJRCF|2022-12-31|0.051
CJRCF|2023-12-31|0.006
CJRCF|2024-12-31|0.003
NZEOY|2013-12-31|0.600563
NZEOY|2014-12-31|0.615675
NZEOY|2015-12-31|1.394625
NZEOY|2016-12-31|0.050244
NZEOY|2017-12-31|2.369036
NZEOY|2018-12-31|0.0
NZEOY|2019-12-31|0.0
NZEOY|2020-12-31|0.0
NZEOY|2021-12-31|0.0
NZEOY|2022-12-31|0.0
NZEOY|2023-12-31|0.0
NZEOY|2024-12-31|0.097261
PMTU|2023-12-31|0.584
PMTU|2024-12-31|2.124
PMT-PC|2021-12-31|0.52031
PMT-PC|2022-12-31|1.6875
PMT-PC|2023-12-31|1.6875
PMT-PC|2024-12-31|1.6875
SBBA|2024-12-31|0.438
MHNC|2014-12-31|1.969
MHNC|2015-12-31|0.0
MHNC|2016-12-31|1.936
MHNC|2017-12-31|1.936
MHNC|2018-12-31|1.936
MHNC|2019-12-31|1.936
MHNC|2020-12-31|1.936
MHNC|2021-12-31|1.938
MHNC|2022-12-31|1.926
MHNC|2023-12-31|1.936
MHNC|2024-12-31|1.936
MITT-PC|2019-12-31|0.5
MITT-PC|2020-12-31|2.0
MITT-PC|2021-12-31|2.0
MITT-PC|2022-12-31|2.0
MITT-PC|2023-12-31|2.0
MITT-PC|2024-12-31|2.225061
MITP|2024-12-31|0.594
MITN|2024-12-31|1.907
RIV-PA|2022-12-31|0.8542000000000001
RIV-PA|2023-12-31|1.125
RIV-PA|2024-12-31|1.5
RIV-PA|2025-12-31|0.375
OXLCN|2022-12-31|0.953
OXLCN|2023-12-31|1.7759999999999998
OXLCN|2024-12-31|1.7759999999999998
OXLCN|2025-12-31|0.148
OXLCL|2021-12-31|0.985
OXLCL|2022-12-31|1.688
OXLCL|2023-12-31|1.688
OXLCL|2024-12-31|0.422
LTCFX|2015-12-31|0.992
LTCFX|2016-12-31|0.616
LTCFX|2017-12-31|2.28
LTCFX|2018-12-31|2.204
LTCFX|2019-12-31|2.216
LTCFX|2020-12-31|2.569
LTCFX|2021-12-31|0.5
LTCFX|2022-12-31|0.772
LTCFX|2023-12-31|4.218
LTCFX|2024-12-31|2.056
LTAFX|2014-12-31|0.588
LTAFX|2015-12-31|1.0
LTAFX|2016-12-31|1.284
LTAFX|2017-12-31|2.36
LTAFX|2018-12-31|2.264
LTAFX|2019-12-31|2.324
LTAFX|2020-12-31|2.645
LTAFX|2021-12-31|1.684
LTAFX|2022-12-31|0.788
LTAFX|2023-12-31|4.426
LTAFX|2024-12-31|2.571
OXLCZ|2022-12-31|1.21
OXLCZ|2023-12-31|1.252
OXLCZ|2024-12-31|0.313
OXLCP|2020-12-31|1.643
OXLCP|2021-12-31|1.56
OXLCP|2022-12-31|1.56
OXLCP|2023-12-31|1.56
OXLCP|2024-12-31|1.56
OXLCP|2025-12-31|0.13
OXLCI|2024-12-31|1.045
PFXNZ|2022-12-31|0.933
PFXNZ|2023-12-31|1.312
PFXNZ|2024-12-31|1.365
PFXNZ|2025-12-31|0.328
CUBB|2020-12-31|1.4220000000000002
CUBB|2021-12-31|1.344
CUBB|2022-12-31|1.344
CUBB|2023-12-31|1.344
CUBB|2024-12-31|1.344
ET-PI|2024-12-31|0.8444
ET-PI|2025-12-31|0.2111
PSEC-PA|2022-12-31|1.3375
PSEC-PA|2023-12-31|1.3375
PSEC-PA|2024-12-31|1.3375
PSEC-PA|2025-12-31|0.334375
SHO-PI|2021-12-31|0.653125
SHO-PI|2022-12-31|1.425
SHO-PI|2023-12-31|1.425
SHO-PI|2024-12-31|1.425
SHO-PH|2021-12-31|0.923004
SHO-PH|2022-12-31|1.531252
SHO-PH|2023-12-31|1.531252
SHO-PH|2024-12-31|1.531252
CADE-PA|2020-12-31|1.375
CADE-PA|2021-12-31|1.375
CADE-PA|2022-12-31|1.375
CADE-PA|2023-12-31|1.375
CADE-PA|2024-12-31|1.375
CADE-PA|2025-12-31|0.34375
GAINI|2025-12-31|0.246
GAINZ|2021-12-31|0.247
GAINZ|2022-12-31|1.22
GAINZ|2023-12-31|1.22
GAINZ|2024-12-31|1.22
GAINZ|2025-12-31|0.305
GAINN|2021-12-31|0.831
GAINN|2022-12-31|1.252
GAINN|2023-12-31|1.252
GAINN|2024-12-31|1.252
GAINN|2025-12-31|0.313
CIMN|2024-12-31|1.082
CIMO|2024-12-31|0.552
CIMO|2025-12-31|0.578
KKRS|2021-12-31|0.8699999999999999
KKRS|2022-12-31|0.867
KKRS|2023-12-31|1.156
KKRS|2024-12-31|1.156
IDKOF|2014-12-31|0.03283986
IDKOF|2015-12-31|0.06567972
IDKOF|2016-12-31|0.06567972
IDKOF|2017-12-31|0.03283986
IDKOF|2018-12-31|0.052543778
IDKOF|2019-12-31|0.170767276
IDKOF|2020-12-31|0.183903226
IDKOF|2021-12-31|0.15763134
IDKOF|2022-12-31|0.15763134
IDKOF|2023-12-31|0.183903226
IDKOF|2024-12-31|0.223311056
GDL-PC|2018-12-31|1.5
